0.261610,0.304530,0.280924,0.298607,0.247293,0.225678,0.302175,0.277993,0.296937,0.281024,0.294634,0.273306,0.288341,0.281078,0.257323,0.131009,0.123808,0.113694,0.247517,0.257146,0.254747,0.234050,0.298249,0.241968,0.292409,0.159485,0.282280,0.281929,0.252422,0.268800,0.276566,0.248072,0.233536,0.233285,0.242854,0.222464,0.241641,0.231374,0.236349,0.246509,0.238250,0.253950,0.242773,0.225511,0.239974,0.224412,0.221175,0.242039,0.219958,0.243819,0.246849,0.233423,0.238744,0.228909,0.227509,0.240896,0.233262,0.247645,0.238898,0.228381,0.249742,0.246034,0.252854,0.252025,0.227409,0.244882,0.227823,0.219936,0.234094,0.236285,0.252533,0.228331,0.231144,0.234011,0.232006,0.232006,0.210591,0.232787,0.226517,0.223289,0.203945,0.226608,0.227486,0.224439,0.219404,0.228578,0.217804,0.277920,0.261674,0.276733,0.273670,0.231598,0.267530,0.243278,0.230108,0.227509,0.224719,0.232260,0.228789,0.207493,;
1.070316,1.017924,0.957852,1.014463,1.081151,0.975602,0.968084,0.960845,0.967526,1.006599,0.975929,0.991197,0.978491,0.980849,0.977479,0.971850,0.931532,1.016030,1.031612,0.986573,1.037023,0.964877,0.976105,0.973724,0.990993,0.954838,1.039372,0.970717,0.965713,1.001927,1.046616,1.028681,1.022726,0.966808,0.973908,0.999322,1.012321,0.942573,0.999322,0.993021,0.967697,0.976801,1.000105,0.988143,0.969795,1.031301,0.977970,0.991374,0.989292,0.978555,0.993034,1.056923,0.995376,0.983877,0.978026,0.981508,0.945908,0.969183,1.026697,0.978318,0.964520,0.963474,0.939392,1.041932,1.015207,0.980596,1.024913,0.968655,0.985888,1.076915,1.036768,0.983536,1.002930,0.976223,0.962372,1.002205,1.008867,1.017644,0.968428,0.980426,0.983696,0.973636,1.026925,0.973767,0.944765,1.025494,1.055482,0.984999,0.967212,0.991568,0.969878,1.002561,0.974609,0.992610,0.971191,0.985724,0.955633,1.027863,1.126968,0.971114,;
0.784214,0.792323,0.745908,0.782006,0.804671,0.761866,0.756441,0.743529,0.761767,0.804874,0.875431,0.806675,0.842072,0.818301,0.781620,0.769811,0.771893,0.784682,0.868449,0.776199,0.845491,0.889549,0.772718,0.752600,0.859795,0.781415,0.764032,0.807714,0.769317,0.772337,0.764353,0.770460,1.106214,0.751437,0.802843,0.761019,0.872097,0.857661,0.788374,0.825308,0.782230,0.794531,0.744711,0.874074,0.775164,0.768856,0.746318,0.760648,0.751601,0.755807,0.792376,0.784582,0.787975,0.835090,0.781816,0.768465,1.509542,0.767497,0.872321,0.753846,0.773290,0.757921,0.794251,0.763932,0.786569,0.889119,0.776240,0.768684,0.762188,0.822225,0.891454,0.968078,0.875077,0.839255,0.825050,0.817199,0.865793,0.799055,0.850428,0.763604,0.804544,0.792313,0.868269,0.743792,0.789269,0.761590,0.778421,0.808453,0.837312,0.786305,0.814837,0.816691,0.743362,0.829731,0.752285,0.808389,0.814513,0.937325,0.822227,0.821596,;
1.274199,0.724516,0.746125,0.722515,1.116153,0.777886,0.860273,0.849940,0.734555,0.933827,0.809161,0.910986,0.780954,0.787441,0.740920,0.804014,0.828141,0.793361,0.850979,0.900435,0.761646,0.807270,0.769762,0.902105,0.805407,0.813971,0.870143,0.760965,0.833266,0.745293,0.720390,0.765836,0.807938,0.822277,0.795175,0.742429,0.812134,0.819069,0.834301,0.749071,0.909488,0.872592,0.932039,0.856098,0.774321,0.873413,0.762671,0.873564,0.720483,0.839022,0.795818,0.826717,0.784758,0.724682,0.862028,0.785069,0.840311,0.812559,0.777589,0.823506,0.744487,0.773734,0.779444,0.783556,0.830176,1.381431,0.820453,0.765572,0.747812,1.709883,0.755489,0.805342,0.816183,0.890540,0.759562,0.822856,0.751600,0.914286,0.760026,0.751110,0.853358,0.750471,0.747714,0.760858,0.797678,0.859344,0.803635,0.802416,0.749429,0.957650,0.787622,0.821381,0.962007,0.776463,0.759155,0.823668,0.809736,0.740836,0.793685,0.834645,;
0.953819,0.825828,0.776640,0.780896,0.866762,0.929857,0.781649,0.913570,0.892283,0.809494,0.781456,0.747972,0.954644,0.843902,0.760520,0.762124,0.863026,0.944070,0.783556,0.781849,0.755505,0.773097,0.843010,0.817069,0.756909,0.819027,0.793081,0.828946,0.795904,0.776640,0.859050,0.873683,0.790088,0.790041,0.767847,0.763718,0.787262,0.877703,0.858162,0.853110,0.825900,0.872254,0.874627,0.796896,0.956411,0.757490,1.063971,0.850367,0.920176,0.784855,0.883864,0.766886,0.878194,0.839546,0.777712,0.803652,0.759074,0.774426,0.813534,0.836109,0.759257,0.861580,0.760470,0.886339,0.798203,0.876356,0.894371,0.886473,0.810725,0.801142,0.832304,0.812431,0.797421,0.767780,1.030092,0.899021,0.840084,0.747046,0.856047,0.793625,0.787955,0.751539,0.796332,0.765065,0.816240,0.811664,0.801580,0.968445,0.832069,0.969144,0.834595,0.899856,0.902726,0.843382,0.907477,0.877917,0.882952,0.788741,0.928789,0.758362,;
0.954347,0.965122,0.846388,0.936962,0.890071,0.915786,0.912047,0.869066,0.873002,0.921519,0.970800,0.900347,0.994576,0.942011,1.043491,0.895049,0.850284,0.859100,0.936189,0.902941,0.888805,0.909642,0.940666,0.866404,0.921532,0.950725,0.933253,0.873393,0.916435,1.058807,0.923513,0.857182,0.858001,0.844607,0.879868,0.910199,0.944992,0.917424,0.881097,1.011306,0.872287,0.865602,0.878278,0.956756,0.936506,0.897050,0.915520,0.867389,1.131308,0.942410,0.992716,0.871218,0.860545,0.875187,0.897257,0.842330,0.919764,0.992146,0.875069,0.987238,0.837889,0.882687,0.964212,0.973323,0.866171,0.985527,0.990322,0.927833,0.994083,0.884591,0.873520,0.944589,0.832664,1.004107,0.902993,0.997305,1.269007,0.872811,0.873616,1.055038,0.893680,1.018959,1.725087,1.091661,0.933522,0.892920,0.923346,0.914072,0.855122,0.885010,0.860785,0.929754,0.982207,0.953942,0.996846,0.859705,0.831509,0.886726,0.894180,0.897675,;
0.913624,0.979423,0.958420,0.882805,1.294739,0.916651,0.923249,0.953441,0.941260,0.978011,0.893658,0.967200,0.946060,0.958603,0.876073,0.951935,0.867690,1.487976,0.939823,0.861439,0.867630,0.888945,0.891224,0.957168,0.959047,1.041244,0.971094,0.965074,0.958954,1.028053,1.001286,0.918395,0.967170,0.932828,0.885715,0.856170,0.904280,0.926085,0.874993,1.083928,0.930793,1.018289,0.868088,0.904750,0.943150,0.858218,0.888761,1.019838,0.967745,0.899586,0.922959,0.908890,0.899743,1.030526,0.968028,0.955941,0.948724,1.017604,0.900818,0.903233,0.896018,0.908252,0.895670,1.004573,0.991792,0.892426,0.875391,0.853799,0.927910,0.892557,0.879457,0.910153,0.926062,1.054858,0.908532,1.013544,0.894888,0.950461,0.966625,0.958613,1.001330,0.878293,0.895921,0.892934,0.894661,0.875428,0.970861,0.880032,0.968592,1.007350,0.977094,0.920954,0.913253,0.898032,0.874940,0.960988,0.974355,0.902973,0.914497,0.838648,;
0.979049,1.056081,0.902730,0.967015,1.008646,0.972865,0.952072,0.944711,1.261808,0.968542,1.172882,1.038534,0.940732,1.049800,0.917994,1.029150,0.964830,1.141250,1.119519,0.913604,1.005854,0.927753,0.935167,1.015091,0.940435,1.174419,0.937469,0.921626,1.079625,0.913568,1.025996,1.009862,0.979236,0.936930,0.894929,1.022090,0.928712,1.082150,1.002191,1.033625,0.966090,1.017246,0.974807,0.954924,0.984877,1.676961,1.066671,1.024121,1.568619,0.973219,0.973292,0.942440,0.975229,1.039279,1.017837,0.902081,0.922697,0.970867,1.062068,1.121065,1.026299,1.037428,0.911679,0.957083,1.283229,0.984933,1.063545,0.921466,0.948019,0.994177,1.027362,0.999035,0.930256,1.088795,0.980395,0.924031,0.989386,0.920987,1.046469,0.947438,0.999883,1.028367,0.989165,0.946001,0.958774,1.006633,1.048376,0.954597,1.009070,0.985681,0.927131,0.936780,1.307515,0.954036,1.001660,0.962047,1.027566,1.024295,0.974769,1.007975,;
1.201896,1.012599,1.016635,1.128819,0.973513,1.051761,0.960136,1.107036,1.015245,1.103725,0.994589,1.079554,0.964536,1.019561,1.051139,0.973882,0.998399,1.124202,1.002890,1.039890,1.015625,1.052369,0.966932,0.946999,1.046298,0.965726,0.930556,0.957173,1.094468,0.985942,0.962308,0.979413,1.000313,1.038778,1.033142,1.114169,1.340753,1.077078,0.957079,1.076915,1.015361,1.156512,0.980677,1.216651,1.198682,1.044708,0.953335,1.006555,1.037362,1.034130,0.985680,1.125131,0.958861,1.048553,1.038785,1.037051,0.966595,1.090782,1.086807,0.953250,1.095974,1.034184,0.999231,1.114266,0.941420,0.949683,0.964439,1.007804,1.035174,1.047921,1.011533,1.056171,1.058078,1.042570,0.968245,1.037602,0.944498,1.074181,0.918057,0.975798,0.977670,0.998744,1.188220,0.961379,1.051670,1.044417,0.994444,1.076832,1.039860,1.143809,1.094775,1.017710,1.030182,0.962966,1.018376,0.948938,0.968458,0.968897,1.137578,1.040469,;
1.144488,1.026912,1.082577,1.095550,1.035922,1.179486,1.545750,1.041685,1.034796,0.999946,1.072826,0.998563,0.994360,1.012495,1.030256,1.075786,1.064644,1.056371,1.039901,1.016854,1.062398,1.120226,1.050983,0.996356,1.065990,1.153369,0.979567,0.965111,1.153300,1.073985,1.143282,0.980680,1.047896,1.030994,0.983629,1.031120,0.985761,1.062482,0.962227,0.997363,0.980860,0.992995,1.025946,1.007965,1.062005,1.043449,1.089429,1.103037,1.005439,1.199429,1.014389,0.996255,1.028960,1.051063,1.274773,1.022343,1.017496,1.134516,1.069835,1.122893,1.156184,1.047872,1.105991,1.079136,1.031725,0.974686,0.994976,1.087044,1.083081,1.038057,1.182630,1.021138,1.121483,1.055897,1.195955,1.010564,1.013647,1.116220,1.026710,1.243406,1.017897,0.989577,1.009810,1.086990,1.167056,1.004049,1.017025,0.994768,1.105252,1.413220,1.010137,1.097608,1.049543,1.033599,1.246694,1.033803,1.036850,1.035378,1.007390,1.083721,;
